Time,DayAheadPriceEUR,ConsumptionValue,Solar_MWh,Wind_Offshore
2023-01-01 01:00:00,-1.47,37649.0,2.0,4039.0
2023-01-01 02:00:00,-5.08,36732.0,1.0,3628.0
2023-01-01 03:00:00,-4.49,35979.0,2.0,3286.0
2023-01-01 04:00:00,-5.4,36010.0,3.0,3391.0
2023-01-01 05:00:00,-5.02,35549.0,2.0,3385.0
2023-01-01 06:00:00,-1.3,36193.0,1.0,3574.0
2023-01-01 07:00:00,-1.44,36612.0,12.0,3118.0
2023-01-01 08:00:00,-1.09,38450.0,2183.0,3473.0
2023-01-01 09:00:00,-1.07,40290.0,5407.0,3416.0
2023-01-01 10:00:00,-1.07,43023.0,7966.0,3443.0
2023-01-01 11:00:00,-0.79,44783.0,8992.0,3563.0
2023-01-01 12:00:00,-0.27,44375.0,8665.0,3970.0
2023-01-01 13:00:00,0.85,43655.0,6260.0,6146.0
2023-01-01 14:00:00,23.53,44061.0,2932.0,6711.0
2023-01-01 15:00:00,36.54,45032.0,327.0,6671.0
2023-01-01 16:00:00,46.03,48597.0,2.0,6590.0
2023-01-01 17:00:00,55.57,49748.0,2.0,6286.0
2023-01-01 18:00:00,54.95,48743.0,1.0,6202.0
2023-01-01 19:00:00,49.23,46484.0,1.0,5630.0
2023-01-01 20:00:00,44.99,44132.0,2.0,6164.0
2023-01-01 21:00:00,45.96,43675.0,2.0,5599.0
2023-01-01 22:00:00,35.0,40885.0,2.0,4952.0
2023-01-01 23:00:00,57.91,37870.0,1.0,3878.0
2023-01-02 00:00:00,51.67,36022.0,1.0,1929.0
2023-01-02 01:00:00,52.93,35729.0,2.0,1368.0
2023-01-02 02:00:00,44.09,36143.0,2.0,917.0
2023-01-02 03:00:00,50.08,37300.0,1.0,705.0
2023-01-02 04:00:00,69.72,39875.0,1.0,736.0
2023-01-02 05:00:00,105.08,45430.0,2.0,1087.0
2023-01-02 06:00:00,140.64,50898.0,2.0,1218.0
2023-01-02 07:00:00,145.98,56085.0,7.0,1529.0
2023-01-02 08:00:00,147.05,57725.0,1737.0,1964.0
2023-01-02 09:00:00,145.61,59144.0,4393.0,2096.0
2023-01-02 10:00:00,143.35,60384.0,6755.0,2865.0
2023-01-02 11:00:00,144.38,62338.0,7513.0,3279.0
2023-01-02 12:00:00,143.76,61545.0,6626.0,3988.0
2023-01-02 13:00:00,148.2,59914.0,4258.0,5311.0
2023-01-02 14:00:00,155.34,60058.0,1680.0,5950.0
2023-01-02 15:00:00,162.89,59740.0,151.0,6148.0
2023-01-02 16:00:00,170.0,61829.0,2.0,6435.0
2023-01-02 17:00:00,174.74,61675.0,3.0,6233.0
2023-01-02 18:00:00,164.46,60746.0,2.0,6181.0
2023-01-02 19:00:00,153.0,58248.0,1.0,5738.0
2023-01-02 20:00:00,141.67,54741.0,1.0,5773.0
2023-01-02 21:00:00,134.91,51872.0,1.0,5232.0
2023-01-02 22:00:00,124.22,48584.0,1.0,5016.0
2023-01-02 23:00:00,130.01,45650.0,1.0,4357.0
2023-01-03 00:00:00,120.0,43259.0,2.0,4288.0
2023-01-03 01:00:00,118.76,42268.0,1.0,4225.0
2023-01-03 02:00:00,115.0,42177.0,1.0,3948.0
2023-01-03 03:00:00,113.63,43132.0,1.0,3851.0
2023-01-03 04:00:00,116.27,45297.0,1.0,3628.0
2023-01-03 05:00:00,138.92,49580.0,2.0,3217.0
2023-01-03 06:00:00,159.92,54670.0,2.0,2733.0
2023-01-03 07:00:00,169.17,58479.0,4.0,2429.0
2023-01-03 08:00:00,171.18,59419.0,1329.0,2782.0
2023-01-03 09:00:00,168.57,60337.0,4582.0,3360.0
2023-01-03 10:00:00,169.49,61070.0,8298.0,3974.0
2023-01-03 11:00:00,164.5,61585.0,10566.0,3836.0
2023-01-03 12:00:00,160.91,60416.0,9437.0,3518.0
2023-01-03 13:00:00,163.06,59228.0,6781.0,4223.0
2023-01-03 14:00:00,167.73,58942.0,3305.0,4592.0
2023-01-03 15:00:00,166.61,59122.0,367.0,4863.0
2023-01-03 16:00:00,170.72,61869.0,4.0,4887.0
2023-01-03 17:00:00,168.93,62301.0,1.0,5676.0
2023-01-03 18:00:00,160.99,61458.0,2.0,5872.0
2023-01-03 19:00:00,149.62,58491.0,2.0,5798.0
2023-01-03 20:00:00,130.99,55103.0,2.0,5272.0
2023-01-03 21:00:00,114.27,53210.0,2.0,5163.0
2023-01-03 22:00:00,93.66,49932.0,2.0,4891.0
2023-01-03 23:00:00,80.89,47407.0,2.0,5259.0
2023-01-04 00:00:00,70.67,45410.0,2.0,5218.0
2023-01-04 01:00:00,40.0,44683.0,2.0,5432.0
2023-01-04 02:00:00,8.68,44946.0,1.0,5332.0
2023-01-04 03:00:00,0.85,46792.0,1.0,5604.0
2023-01-04 04:00:00,11.02,49194.0,2.0,5736.0
2023-01-04 05:00:00,61.02,54486.0,1.0,5554.0
2023-01-04 06:00:00,79.2,59071.0,1.0,5820.0
2023-01-04 07:00:00,84.2,63205.0,13.0,5405.0
2023-01-04 08:00:00,83.32,64030.0,893.0,5061.0
2023-01-04 09:00:00,70.07,65715.0,2163.0,4943.0
2023-01-04 10:00:00,79.74,67114.0,2501.0,4793.0
2023-01-04 11:00:00,80.89,67985.0,2431.0,5041.0
2023-01-04 12:00:00,79.72,67101.0,2183.0,5325.0
2023-01-04 13:00:00,80.22,65475.0,1755.0,5316.0
2023-01-04 14:00:00,79.74,65237.0,940.0,5319.0
2023-01-04 15:00:00,80.82,64658.0,107.0,5326.0
2023-01-04 16:00:00,86.16,66675.0,2.0,4987.0
2023-01-04 17:00:00,72.28,67409.0,1.0,5019.0
2023-01-04 18:00:00,66.61,65773.0,1.0,5115.0
2023-01-04 19:00:00,43.2,62613.0,1.0,4784.0
2023-01-04 20:00:00,31.25,58898.0,1.0,4902.0
2023-01-04 21:00:00,34.96,56037.0,2.0,4944.0
2023-01-04 22:00:00,9.09,53033.0,2.0,4931.0
2023-01-04 23:00:00,0.05,48146.0,1.0,4454.0
2023-01-05 00:00:00,0.07,45534.0,1.0,3600.0
2023-01-05 01:00:00,0.07,44952.0,1.0,3486.0
2023-01-05 02:00:00,0.12,45418.0,1.0,3584.0
2023-01-05 03:00:00,2.23,46125.0,1.0,3281.0
2023-01-05 04:00:00,10.07,47818.0,2.0,3270.0
2023-01-05 05:00:00,61.04,51786.0,1.0,2950.0
2023-01-05 06:00:00,87.19,58211.0,2.0,3429.0
2023-01-05 07:00:00,95.84,62124.0,4.0,3788.0
2023-01-05 08:00:00,125.55,62598.0,510.0,3668.0
2023-01-05 09:00:00,131.92,62992.0,2068.0,3091.0
2023-01-05 10:00:00,143.07,63958.0,3867.0,3029.0
2023-01-05 11:00:00,140.91,65042.0,4968.0,2285.0
2023-01-05 12:00:00,142.58,64057.0,5041.0,1261.0
2023-01-05 13:00:00,151.03,61579.0,3795.0,723.0
2023-01-05 14:00:00,159.48,61257.0,1879.0,730.0
2023-01-05 15:00:00,172.73,60139.0,228.0,389.0
2023-01-05 16:00:00,194.7,62278.0,2.0,432.0
2023-01-05 17:00:00,194.67,63066.0,2.0,806.0
2023-01-05 18:00:00,177.98,61431.0,2.0,1382.0
2023-01-05 19:00:00,163.99,58464.0,4.0,2066.0
2023-01-05 20:00:00,152.0,54572.0,1.0,2392.0
2023-01-05 21:00:00,144.64,51716.0,1.0,3847.0
2023-01-05 22:00:00,127.0,47876.0,1.0,4241.0
2023-01-05 23:00:00,107.21,45349.0,1.0,4942.0
2023-01-06 00:00:00,101.1,42755.0,1.0,5589.0
2023-01-06 01:00:00,96.73,42139.0,2.0,6110.0
2023-01-06 02:00:00,82.34,42255.0,1.0,6391.0
2023-01-06 03:00:00,81.93,43494.0,1.0,6592.0
2023-01-06 04:00:00,84.03,45698.0,2.0,6591.0
2023-01-06 05:00:00,97.25,48922.0,2.0,5783.0
2023-01-06 06:00:00,106.51,53052.0,2.0,5158.0
2023-01-06 07:00:00,120.7,56334.0,7.0,4746.0
2023-01-06 08:00:00,116.86,58427.0,1033.0,4418.0
2023-01-06 09:00:00,112.85,59950.0,3149.0,4546.0
2023-01-06 10:00:00,113.37,61750.0,5493.0,5354.0
2023-01-06 11:00:00,115.0,62207.0,6721.0,5452.0
2023-01-06 12:00:00,109.78,60949.0,6432.0,5844.0
2023-01-06 13:00:00,119.71,59379.0,4326.0,5433.0
2023-01-06 14:00:00,125.83,58327.0,1914.0,5515.0
2023-01-06 15:00:00,139.57,58169.0,207.0,6004.0
2023-01-06 16:00:00,155.93,59962.0,3.0,6185.0
2023-01-06 17:00:00,163.5,61530.0,2.0,6636.0
2023-01-06 18:00:00,146.74,60002.0,1.0,6013.0
2023-01-06 19:00:00,139.38,56352.0,2.0,5649.0
2023-01-06 20:00:00,131.8,53928.0,1.0,5772.0
2023-01-06 21:00:00,129.94,51805.0,2.0,5107.0
2023-01-06 22:00:00,121.3,48512.0,1.0,4704.0
2023-01-06 23:00:00,97.15,44728.0,1.0,4057.0
2023-01-07 00:00:00,98.43,41965.0,1.0,3793.0
2023-01-07 01:00:00,96.05,40781.0,1.0,4547.0
2023-01-07 02:00:00,87.97,40284.0,1.0,5341.0
2023-01-07 03:00:00,82.99,40190.0,1.0,5777.0
2023-01-07 04:00:00,83.59,41206.0,2.0,6081.0
2023-01-07 05:00:00,90.76,41829.0,2.0,6054.0
2023-01-07 06:00:00,103.21,43877.0,2.0,6109.0
2023-01-07 07:00:00,111.86,46739.0,6.0,6018.0
2023-01-07 08:00:00,112.0,49861.0,1347.0,5799.0
2023-01-07 09:00:00,100.0,52178.0,4367.0,5794.0
2023-01-07 10:00:00,88.32,53566.0,7565.0,5896.0
2023-01-07 11:00:00,87.9,54453.0,9527.0,5890.0
2023-01-07 12:00:00,94.05,53818.0,9686.0,5995.0
2023-01-07 13:00:00,88.98,50754.0,8140.0,5898.0
2023-01-07 14:00:00,85.56,51027.0,4405.0,5966.0
2023-01-07 15:00:00,94.1,51889.0,664.0,6172.0
2023-01-07 16:00:00,96.81,55269.0,5.0,6187.0
2023-01-07 17:00:00,99.52,56941.0,4.0,6064.0
2023-01-07 18:00:00,94.58,55634.0,1.0,6085.0
2023-01-07 19:00:00,87.86,53343.0,1.0,6308.0
2023-01-07 20:00:00,61.47,50657.0,2.0,6395.0
2023-01-07 21:00:00,50.0,49477.0,1.0,6425.0
2023-01-07 22:00:00,38.25,46416.0,1.0,6396.0
2023-01-07 23:00:00,10.93,43548.0,1.0,6770.0
2023-01-08 00:00:00,9.07,41766.0,2.0,7035.0
2023-01-08 01:00:00,9.1,40440.0,2.0,7108.0
2023-01-08 02:00:00,4.16,40398.0,1.0,6768.0
2023-01-08 03:00:00,5.58,40449.0,1.0,6741.0
2023-01-08 04:00:00,9.92,40518.0,1.0,6885.0
2023-01-08 05:00:00,9.02,40105.0,1.0,6648.0
2023-01-08 06:00:00,16.47,40781.0,1.0,6578.0
2023-01-08 07:00:00,49.42,42964.0,13.0,6169.0
2023-01-08 08:00:00,82.8,46491.0,618.0,6089.0
2023-01-08 09:00:00,93.7,49111.0,2023.0,6076.0
2023-01-08 10:00:00,103.87,51906.0,3949.0,6160.0
2023-01-08 11:00:00,101.69,52635.0,5042.0,5853.0
2023-01-08 12:00:00,99.0,51639.0,5128.0,5769.0
2023-01-08 13:00:00,104.29,49560.0,3725.0,5550.0
2023-01-08 14:00:00,103.64,48666.0,1896.0,5340.0
2023-01-08 15:00:00,109.11,49595.0,332.0,5785.0
2023-01-08 16:00:00,118.04,53524.0,2.0,5905.0
2023-01-08 17:00:00,122.61,56260.0,2.0,5827.0
2023-01-08 18:00:00,109.11,55070.0,1.0,5557.0
2023-01-08 19:00:00,103.93,53142.0,5.0,6169.0
2023-01-08 20:00:00,98.43,50244.0,1.0,5878.0
2023-01-08 21:00:00,99.37,49380.0,2.0,6074.0
2023-01-08 22:00:00,81.34,46593.0,1.0,6126.0
2023-01-08 23:00:00,75.13,44250.0,1.0,6006.0
2023-01-09 00:00:00,64.38,43396.0,2.0,6146.0
2023-01-09 01:00:00,60.28,42570.0,2.0,6238.0
2023-01-09 02:00:00,39.41,42627.0,1.0,5988.0
2023-01-09 03:00:00,47.25,43801.0,2.0,6588.0
2023-01-09 04:00:00,69.07,45900.0,2.0,5726.0
2023-01-09 05:00:00,107.13,53666.0,2.0,5474.0
2023-01-09 06:00:00,160.0,60742.0,2.0,5141.0
2023-01-09 07:00:00,180.0,65468.0,7.0,4389.0
2023-01-09 08:00:00,177.14,66469.0,792.0,4564.0
2023-01-09 09:00:00,159.07,66835.0,2949.0,4372.0
2023-01-09 10:00:00,160.57,67158.0,4605.0,3994.0
2023-01-09 11:00:00,140.56,67283.0,5181.0,3283.0
2023-01-09 12:00:00,137.67,67436.0,5025.0,2862.0
2023-01-09 13:00:00,143.57,65678.0,4173.0,2140.0
2023-01-09 14:00:00,151.02,64434.0,2321.0,2213.0
2023-01-09 15:00:00,161.96,63477.0,365.0,1619.0
2023-01-09 16:00:00,176.07,65998.0,2.0,1705.0
2023-01-09 17:00:00,182.18,67058.0,4.0,1948.0
2023-01-09 18:00:00,170.79,65905.0,2.0,2550.0
2023-01-09 19:00:00,160.51,62748.0,3.0,2743.0
2023-01-09 20:00:00,138.93,58925.0,1.0,3402.0
2023-01-09 21:00:00,132.0,56014.0,2.0,3485.0
2023-01-09 22:00:00,108.31,52684.0,1.0,4229.0
2023-01-09 23:00:00,106.02,49357.0,2.0,3626.0
2023-01-10 00:00:00,96.71,46957.0,1.0,3263.0
2023-01-10 01:00:00,95.14,45941.0,2.0,3063.0
2023-01-10 02:00:00,90.36,46207.0,1.0,2988.0
2023-01-10 03:00:00,95.61,47245.0,2.0,2942.0
2023-01-10 04:00:00,108.6,50310.0,1.0,2788.0
2023-01-10 05:00:00,138.13,55657.0,2.0,2760.0
2023-01-10 06:00:00,154.73,62467.0,3.0,3034.0
2023-01-10 07:00:00,165.33,66525.0,6.0,2552.0
2023-01-10 08:00:00,160.42,67099.0,907.0,3095.0
2023-01-10 09:00:00,154.73,67971.0,3187.0,4225.0
2023-01-10 10:00:00,146.45,68361.0,5177.0,4419.0
2023-01-10 11:00:00,141.22,67779.0,6263.0,4777.0
2023-01-10 12:00:00,141.68,67647.0,5846.0,5407.0
2023-01-10 13:00:00,145.41,65803.0,4405.0,5347.0
2023-01-10 14:00:00,145.92,65084.0,2407.0,5296.0
2023-01-10 15:00:00,140.5,65148.0,451.0,5491.0
2023-01-10 16:00:00,146.34,67864.0,2.0,5334.0
2023-01-10 17:00:00,140.45,68995.0,2.0,5456.0
2023-01-10 18:00:00,124.44,68309.0,2.0,4271.0
2023-01-10 19:00:00,106.15,65620.0,2.0,4125.0
2023-01-10 20:00:00,86.53,62126.0,2.0,3276.0
2023-01-10 21:00:00,81.3,58856.0,1.0,3315.0
2023-01-10 22:00:00,42.96,55382.0,1.0,3317.0
2023-01-10 23:00:00,5.0,52299.0,2.0,3317.0
2023-01-11 00:00:00,0.16,49492.0,2.0,4633.0
2023-01-11 01:00:00,0.08,48413.0,2.0,5184.0
2023-01-11 02:00:00,0.01,48305.0,1.0,5099.0
2023-01-11 03:00:00,0.04,49153.0,1.0,5082.0
2023-01-11 04:00:00,2.75,51108.0,1.0,5290.0
2023-01-11 05:00:00,57.88,57382.0,2.0,5275.0
2023-01-11 06:00:00,91.11,64769.0,2.0,5339.0
2023-01-11 07:00:00,127.44,68723.0,9.0,4725.0
2023-01-11 08:00:00,129.74,68743.0,654.0,4904.0
2023-01-11 09:00:00,131.71,68803.0,2042.0,4643.0
2023-01-11 10:00:00,130.02,69246.0,3040.0,4559.0
2023-01-11 11:00:00,117.47,68914.0,3933.0,4533.0
2023-01-11 12:00:00,110.54,68041.0,3822.0,4940.0
2023-01-11 13:00:00,115.74,66785.0,3050.0,5011.0
2023-01-11 14:00:00,117.7,66315.0,1635.0,5209.0
2023-01-11 15:00:00,119.2,65799.0,344.0,4860.0
2023-01-11 16:00:00,132.39,68687.0,2.0,5315.0
2023-01-11 17:00:00,132.88,69271.0,2.0,5306.0
2023-01-11 18:00:00,127.8,67921.0,2.0,4986.0
2023-01-11 19:00:00,114.56,65284.0,2.0,4332.0
2023-01-11 20:00:00,93.47,61712.0,2.0,4153.0
2023-01-11 21:00:00,91.71,58459.0,2.0,4329.0
2023-01-11 22:00:00,68.54,55753.0,2.0,4401.0
2023-01-11 23:00:00,19.88,52534.0,2.0,4787.0
2023-01-12 00:00:00,5.55,50430.0,2.0,4917.0
2023-01-12 01:00:00,4.69,49312.0,1.0,5260.0
2023-01-12 02:00:00,0.1,49117.0,1.0,5708.0
2023-01-12 03:00:00,2.03,49430.0,1.0,5810.0
2023-01-12 04:00:00,24.94,52028.0,2.0,5346.0
2023-01-12 05:00:00,85.72,58887.0,2.0,5333.0
2023-01-12 06:00:00,111.55,65758.0,2.0,5673.0
2023-01-12 07:00:00,106.83,69644.0,23.0,4691.0
2023-01-12 08:00:00,97.83,70772.0,937.0,4113.0
2023-01-12 09:00:00,84.74,70977.0,2345.0,3698.0
2023-01-12 10:00:00,87.38,72372.0,3283.0,3226.0
2023-01-12 11:00:00,75.88,71612.0,3755.0,2611.0
2023-01-12 12:00:00,81.84,71332.0,3508.0,3449.0
2023-01-12 13:00:00,88.2,69431.0,2743.0,4754.0
2023-01-12 14:00:00,95.18,68701.0,1623.0,4679.0
2023-01-12 15:00:00,99.08,67856.0,242.0,4430.0
2023-01-12 16:00:00,112.01,69257.0,2.0,4764.0
2023-01-12 17:00:00,119.49,70277.0,2.0,5531.0
2023-01-12 18:00:00,100.79,69040.0,2.0,6023.0
2023-01-12 19:00:00,99.35,66056.0,2.0,5846.0
2023-01-12 20:00:00,84.77,61784.0,2.0,5162.0
2023-01-12 21:00:00,70.43,58924.0,1.0,4399.0
2023-01-12 22:00:00,39.57,55453.0,2.0,4724.0
2023-01-12 23:00:00,32.64,51869.0,2.0,5127.0
2023-01-13 00:00:00,16.99,49905.0,2.0,5246.0
2023-01-13 01:00:00,9.0,48837.0,1.0,5149.0
2023-01-13 02:00:00,2.02,48596.0,1.0,5470.0
2023-01-13 03:00:00,2.61,49154.0,1.0,5506.0
2023-01-13 04:00:00,25.26,51823.0,1.0,5342.0
2023-01-13 05:00:00,54.74,56842.0,2.0,5121.0
2023-01-13 06:00:00,87.88,64110.0,2.0,5054.0
2023-01-13 07:00:00,105.95,67801.0,5.0,4432.0
2023-01-13 08:00:00,100.64,68601.0,939.0,3853.0
2023-01-13 09:00:00,94.85,69545.0,3176.0,3964.0
2023-01-13 10:00:00,84.93,69270.0,5508.0,3855.0
2023-01-13 11:00:00,76.53,69609.0,7494.0,3830.0
2023-01-13 12:00:00,70.24,69349.0,7611.0,3650.0
2023-01-13 13:00:00,73.55,66654.0,6273.0,3727.0
2023-01-13 14:00:00,79.85,65998.0,3463.0,4473.0
2023-01-13 15:00:00,85.31,66407.0,707.0,4442.0
2023-01-13 16:00:00,96.9,68903.0,3.0,4068.0
2023-01-13 17:00:00,96.97,69159.0,5.0,4397.0
2023-01-13 18:00:00,95.91,66106.0,4.0,3471.0
2023-01-13 19:00:00,84.94,62944.0,1.0,3080.0
2023-01-13 20:00:00,76.89,58891.0,1.0,3044.0
2023-01-13 21:00:00,76.51,56142.0,1.0,3531.0
2023-01-13 22:00:00,68.3,52719.0,2.0,3518.0
2023-01-13 23:00:00,25.68,50722.0,1.0,4065.0
2023-01-14 00:00:00,34.62,48292.0,2.0,4580.0
2023-01-14 01:00:00,44.7,46411.0,1.0,5547.0
2023-01-14 02:00:00,41.23,45951.0,1.0,5925.0
2023-01-14 03:00:00,40.7,46434.0,2.0,6261.0
2023-01-14 04:00:00,40.68,46474.0,2.0,6433.0
2023-01-14 05:00:00,45.1,46487.0,1.0,5581.0
2023-01-14 06:00:00,53.14,47942.0,1.0,5615.0
2023-01-14 07:00:00,52.34,51856.0,37.0,6583.0
2023-01-14 08:00:00,54.16,54669.0,2329.0,6850.0
2023-01-14 09:00:00,50.47,57307.0,5405.0,6964.0
2023-01-14 10:00:00,55.01,58571.0,6440.0,6660.0
2023-01-14 11:00:00,48.91,59667.0,6144.0,6761.0
2023-01-14 12:00:00,25.25,58971.0,4473.0,6793.0
2023-01-14 13:00:00,13.42,57573.0,2930.0,6315.0
2023-01-14 14:00:00,9.05,56909.0,1361.0,5867.0
2023-01-14 15:00:00,9.04,57927.0,238.0,5612.0
2023-01-14 16:00:00,11.04,60457.0,2.0,5076.0
2023-01-14 17:00:00,13.69,62172.0,2.0,4954.0
2023-01-14 18:00:00,6.84,60247.0,2.0,5563.0
2023-01-14 19:00:00,9.03,57149.0,2.0,5219.0
2023-01-14 20:00:00,9.07,53758.0,1.0,5294.0
2023-01-14 21:00:00,5.9,52354.0,2.0,5963.0
2023-01-14 22:00:00,5.19,49763.0,1.0,5793.0
2023-01-14 23:00:00,3.94,46765.0,3.0,5194.0
2023-01-15 00:00:00,1.71,44911.0,2.0,5419.0
2023-01-15 01:00:00,4.1,43674.0,1.0,5510.0
2023-01-15 02:00:00,2.65,43052.0,2.0,5619.0
2023-01-15 03:00:00,2.87,43331.0,1.0,5845.0
2023-01-15 04:00:00,4.01,43569.0,1.0,5823.0
2023-01-15 05:00:00,1.58,42621.0,1.0,5905.0
2023-01-15 06:00:00,1.74,43546.0,1.0,5679.0
2023-01-15 07:00:00,9.08,46576.0,4.0,5422.0
2023-01-15 08:00:00,10.31,50554.0,489.0,4691.0
2023-01-15 09:00:00,9.01,53728.0,1975.0,4189.0
2023-01-15 10:00:00,8.03,56320.0,3802.0,4088.0
2023-01-15 11:00:00,6.76,58075.0,4838.0,3737.0
2023-01-15 12:00:00,0.42,57213.0,5137.0,3714.0
2023-01-15 13:00:00,0.29,55423.0,4509.0,3364.0
2023-01-15 14:00:00,0.32,54800.0,2743.0,3536.0
2023-01-15 15:00:00,0.46,55069.0,640.0,3979.0
2023-01-15 16:00:00,1.25,57707.0,2.0,4083.0
2023-01-15 17:00:00,26.95,60193.0,2.0,4187.0
2023-01-15 18:00:00,25.27,59337.0,1.0,4001.0
2023-01-15 19:00:00,12.17,57029.0,2.0,4064.0
2023-01-15 20:00:00,19.69,54815.0,1.0,4006.0
2023-01-15 21:00:00,32.14,54179.0,2.0,4615.0
2023-01-15 22:00:00,37.47,51564.0,2.0,4243.0
2023-01-15 23:00:00,60.01,48605.0,2.0,4841.0
2023-01-16 00:00:00,60.01,46769.0,1.0,4320.0
2023-01-16 01:00:00,62.72,45255.0,2.0,3663.0
2023-01-16 02:00:00,56.1,44504.0,1.0,3096.0
2023-01-16 03:00:00,63.3,45617.0,1.0,3044.0
2023-01-16 04:00:00,87.0,48409.0,1.0,3227.0
2023-01-16 05:00:00,154.63,55840.0,2.0,3559.0
2023-01-16 06:00:00,175.11,63369.0,4.0,3220.0
2023-01-16 07:00:00,185.99,67137.0,31.0,2716.0
2023-01-16 08:00:00,170.0,67984.0,3201.0,2617.0
2023-01-16 09:00:00,150.2,68367.0,7094.0,2914.0
2023-01-16 10:00:00,150.89,69521.0,10577.0,2984.0
2023-01-16 11:00:00,147.04,69046.0,11266.0,2676.0
2023-01-16 12:00:00,140.87,68496.0,8993.0,2670.0
2023-01-16 13:00:00,141.24,67428.0,5930.0,3263.0
2023-01-16 14:00:00,145.69,67418.0,2627.0,3349.0
2023-01-16 15:00:00,150.81,67291.0,527.0,3992.0
2023-01-16 16:00:00,166.79,69659.0,9.0,3998.0
2023-01-16 17:00:00,173.72,70654.0,1.0,3754.0
2023-01-16 18:00:00,150.5,69683.0,2.0,3769.0
2023-01-16 19:00:00,136.97,66021.0,1.0,3252.0
2023-01-16 20:00:00,127.74,62579.0,3.0,3224.0
2023-01-16 21:00:00,123.24,59793.0,2.0,3344.0
2023-01-16 22:00:00,109.4,56376.0,2.0,3443.0
2023-01-16 23:00:00,98.24,52795.0,2.0,3669.0
2023-01-17 00:00:00,94.61,50491.0,3.0,3961.0
2023-01-17 01:00:00,91.91,49941.0,3.0,4712.0
2023-01-17 02:00:00,89.51,50128.0,2.0,4841.0
2023-01-17 03:00:00,91.77,50842.0,2.0,6048.0
2023-01-17 04:00:00,100.0,53519.0,2.0,6196.0
2023-01-17 05:00:00,116.96,59789.0,2.0,5003.0
2023-01-17 06:00:00,140.8,66445.0,2.0,4835.0
2023-01-17 07:00:00,151.96,69905.0,28.0,5036.0
2023-01-17 08:00:00,136.1,70205.0,2533.0,4937.0
2023-01-17 09:00:00,126.17,70086.0,6904.0,4588.0
2023-01-17 10:00:00,122.75,70158.0,11119.0,4834.0
2023-01-17 11:00:00,116.07,70218.0,12714.0,4885.0
2023-01-17 12:00:00,129.56,68867.0,11505.0,4318.0
2023-01-17 13:00:00,146.05,68040.0,8727.0,5217.0
2023-01-17 14:00:00,163.85,66283.0,4607.0,5272.0
2023-01-17 15:00:00,180.05,64986.0,905.0,5115.0
2023-01-17 16:00:00,188.83,67872.0,3.0,5540.0
2023-01-17 17:00:00,176.9,69344.0,2.0,5963.0
2023-01-17 18:00:00,175.56,68130.0,4.0,5127.0
2023-01-17 19:00:00,154.02,65479.0,3.0,4868.0
2023-01-17 20:00:00,146.26,61339.0,3.0,4423.0
2023-01-17 21:00:00,139.94,58347.0,3.0,5017.0
2023-01-17 22:00:00,127.73,54664.0,3.0,4520.0
2023-01-17 23:00:00,122.85,51849.0,2.0,4610.0
2023-01-18 00:00:00,124.68,49954.0,2.0,5084.0
2023-01-18 01:00:00,124.64,48991.0,1.0,4910.0
2023-01-18 02:00:00,122.87,48807.0,2.0,3690.0
2023-01-18 03:00:00,119.91,48741.0,1.0,3693.0
2023-01-18 04:00:00,126.6,52025.0,1.0,3983.0
2023-01-18 05:00:00,152.72,56601.0,2.0,3846.0
2023-01-18 06:00:00,171.69,63764.0,2.0,3912.0
2023-01-18 07:00:00,188.67,67444.0,11.0,3529.0
2023-01-18 08:00:00,183.11,68218.0,800.0,3852.0
2023-01-18 09:00:00,161.25,69002.0,3146.0,4312.0
2023-01-18 10:00:00,152.45,68922.0,5138.0,4955.0
2023-01-18 11:00:00,140.87,68527.0,6658.0,5427.0
2023-01-18 12:00:00,141.24,68109.0,6998.0,5400.0
2023-01-18 13:00:00,142.33,66792.0,5961.0,5509.0
2023-01-18 14:00:00,152.69,66407.0,3470.0,5743.0
2023-01-18 15:00:00,153.81,65797.0,826.0,5560.0
2023-01-18 16:00:00,164.64,67768.0,3.0,5592.0
2023-01-18 17:00:00,158.96,69037.0,2.0,5649.0
2023-01-18 18:00:00,133.55,68387.0,2.0,4831.0
2023-01-18 19:00:00,137.48,65476.0,4.0,4891.0
2023-01-18 20:00:00,131.47,63077.0,2.0,5559.0
2023-01-18 21:00:00,128.99,60604.0,2.0,4808.0
2023-01-18 22:00:00,112.68,57002.0,2.0,4239.0
2023-01-18 23:00:00,111.53,54077.0,3.0,3696.0
2023-01-19 00:00:00,106.98,52121.0,4.0,3346.0
2023-01-19 01:00:00,104.97,51926.0,2.0,3301.0
2023-01-19 02:00:00,101.72,51284.0,3.0,3157.0
2023-01-19 03:00:00,99.14,52094.0,2.0,3034.0
2023-01-19 04:00:00,110.95,54018.0,2.0,3112.0
2023-01-19 05:00:00,118.22,60211.0,2.0,3204.0
2023-01-19 06:00:00,149.62,66292.0,2.0,4225.0
2023-01-19 07:00:00,159.93,69384.0,14.0,4921.0
2023-01-19 08:00:00,155.88,69875.0,1256.0,5263.0
2023-01-19 09:00:00,154.81,70662.0,3852.0,4755.0
2023-01-19 10:00:00,138.63,71257.0,6540.0,4732.0
2023-01-19 11:00:00,150.07,70747.0,7886.0,5154.0
2023-01-19 12:00:00,154.87,70941.0,7378.0,6670.0
2023-01-19 13:00:00,160.49,68753.0,4991.0,4656.0
2023-01-19 14:00:00,179.1,67946.0,2750.0,4645.0
